issue_url,title,body_snippet,lead_mode,numeric_amount,score,prev_score,escrow_verified,is_dead_repo,checked_at,vibe_score,vibe_reason,merges_last_45d,escrows_seen,rugs_seen,total_escrows_seen,has_onchain_escrow,mentions_no_kyc,mentions_wallet_payout,positive_escrow_count,escrow_weight_sum,is_bounty,is_closed
https://github.com/bitcoin/bitcoin/issues/32683,,"### Is there an existing issue for this?  - [x] I have searched the existing issues  ### Current behaviour  walletcreatefundedpsbt errors out  ```  walletcreatefundedpsbt ""[]"" '{""<readacted_addr>"":0.01}' error code: -4 error message: Internal bug detected: Fee needed > fee paid ./wallet/spend.cpp:13",strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, likely just a developer reporting an issue they found.",,,,,0,0,0,0,0.0,0,0
https://github.com/jason931225/bominal/issues/799,,"## Parent - Umbrella epic: #757 - Milestone epic: #797 - ADR draft issue: #798 - Roadmap milestone: 2027-Q1 Marketplace + Profiling  ## Gate Purpose Lock the milestone contract before implementation begins: source ADR mapping, competitor/benchmark matrix, vertical slice scope, feature expansion path",strict,,0.0,,1,0,,0,This is clearly internal project management documentation with no mention of any reward or bounty for external contributors.,,,,,0,0,0,0,0.0,0,0
https://github.com/Escelit/stellar-escrow/issues/9,,"**Description:** The contract emits six events (`EscrowCreated`, `EscrowFunded`, `EscrowReleased`, `EscrowRefunded`, `EscrowDisputed`, `DisputeResolved`) but the SDK has no method to fetch or parse them.  **Acceptance Criteria:** - [ ] TypeScript interfaces for all six events are exported from `sdk/",strict,,0.0,,1,0,,0,"This is a feature request, not a bug report, and there's no mention of any reward for implementing it.",,,,,1,0,0,1,2.0,1,0
https://github.com/Expensify/App/issues/84639,,"If you haven’t already, check out our [contributing guidelines](https://github.com/Expensify/ReactNativeChat/blob/main/contributingGuides/CONTRIBUTING.md) for onboarding and email contributors@expensify.com to request to join our Slack channel! ___  **Version Number:** 9.3.34-0 **Reproducible in sta",strict,,0.0,,1,0,,95,"The issue explicitly mentions a monetary reward of $250, indicating a legitimate bounty for a human developer.",,,,,0,0,0,0,0.0,0,0
https://github.com/HHS/simpler-grants-gov/issues/10068,Add Bounty Program section to CONTRIBUTING.md,,opportunistic,600.0,55.55,63.65,0,0,1778020137.9256878,0,"This is a meta-issue about adding a bounty program, not an actual bounty claim or request for a specific vulnerability.",200,0,0,0,0,0,0,0,0.0,1,0
https://github.com/unbrained-labs/credmesh-solana/issues/46,,"V1_ACCEPTANCE.md gate: ""One independent audit pass on credmesh-escrow + credmesh-reputation + credmesh-receivable-oracle."" The 5-pass internal audit (4 Claude + Kimi K2) caught what it could; an external firm review is the mainnet prerequisite.  Reasonable candidates: OtterSec, Halborn, Sec3, Trail ",strict,,0.0,,1,0,,0,"This is a request for a paid service, not a bug bounty for a developer.",,,,,1,0,0,1,2.0,1,0
https://github.com/bowspace/thai-fruit/issues/15,,"## Problem Farmers earn money. Today, the platform never settles. Without payout, farmers won't sell. **Existential alongside the Payment epic.**  ## Current state - No `seller_balances`, no `payouts`, no `ledger_entries` - Payment captures (Payment epic) deposit nothing - No bank account on file fo",strict,,0.0,,1,0,,0,"This is a feature request about payment settlement, not a bug report or vulnerability that would warrant a bounty.",,,,,1,0,0,1,2.0,1,0
https://github.com/Escelit/stellar-escrow/issues/27,,"**Description:** There is no reference documentation for the contract's public interface. Contributors and integrators must read `lib.rs` to understand function signatures and error conditions.  **Acceptance Criteria:** - [ ] `docs/API.md` documents every public function: `initialize`, `create_escro",strict,,0.0,,1,0,,0,"This is a request for free labor, not a bounty, as there's no mention of any compensation.",,,,,0,0,0,0,0.0,0,0
https://github.com/ultralytics/ultralytics/issues/24405,,### Search before asking  - [x] I have searched the Ultralytics YOLO [issues](https://github.com/ultralytics/ultralytics/issues) and found no similar bug report.   ### Ultralytics YOLO Component  Other  ### Bug  Hi!  I would like a report an inconsistency I found in the imread patch ([L21](https://g,strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, likely a free contribution from a developer.",,,,,0,0,0,0,0.0,0,0
https://github.com/skndash96/bountic/issues/8,Feature Request: Multiple PR contributors payout distribution #3," ### Node.js version  24  ### Database and its version  16.2  ### Operating system name and version  Linux  ### Browser name  _No response_  ### What happended?  As per the documentation, the GET cart endpoint supports returning `items.variant.inventory_quantity` but it doesn't return. See actual be",closed_historical,5.0,29.98,29.98,0,0,1778027587.5924723,0,"This is a feature request, not a bug report, and there is no mention of any reward or bounty.",5,0,0,0,0,0,0,0,0.0,0,1
https://github.com/meekotharaccoon-cell/meeko-nerve-center/issues/60,,"🌐 **Grant:** Gitcoin Grants **Submit at:** https://grants.gitcoin.co **Method:** web_form **Amount range:** $500 — $10,000 **Auto-ready:** Yes  ---  # Grant Application: SolarPunk / Gaza Rose Gallery ## Applying to: Gitcoin Grants **Date:** 2026-03-20 **Submitted by:** Meeko (MeekoThaRaccoon)  ---  ",strict,,0.0,,1,0,,0,"This is a grant application, not a bug bounty report, and there's no mention of security vulnerabilities or compensation for finding them.",,,,,0,0,0,0,0.0,0,0
https://github.com/basak/syncthing-git-versioning/issues/3,,"## Issue description  I'd like to use Syncthing on git-repositories.  The script should either allow this (with very clear instructions in the README), or the documentation should be very clear that it's not supported (and both scripts should yield clear errors if the syncthing folder is the same as",strict,,0.0,,1,0,,0,"This is a feature request with no mention of any reward, making it worthless.",,,,,0,0,0,0,0.0,0,0
https://github.com/meixger/hackernews-daily/issues/1323,,1. [**Zed 1.0** <code>zed.dev</code>](https://zed.dev/blog/zed-1-0) - [562 comments 1748 points](https://news.ycombinator.com/item?id=47949027) 2. [**HERMES.md in commit messages causes requests to route to extra usage billing** <code>github.com</code>](https://redirect.github.com/anthropics/claude-,strict,,0.0,,1,0,,0,"This is just a list of Hacker News articles, not a security vulnerability report or a request for work.",,,,,0,0,0,0,0.0,0,0
https://github.com/gsaslis/mirror-to-radicle/issues/6,,"<img width=""903"" height=""128"" alt=""Image"" src=""https://github.com/user-attachments/assets/c59daf51-1adf-4198-8f4e-a4423943bc33"" />",strict,,0.0,,1,0,,0,"This is a user reporting a bug with no mention of any reward, likely just seeking free support.",,,,,0,0,0,0,0.0,0,0
https://github.com/210romero210-a11y/dcb-website/issues/3,,### Workflow Failure  **Workflow:** [Daily Repo Status](https://github.com/githubnext/agentics/blob/e8a4d8a2217966474ef08cedff70c92d65a7a1a5/workflows/daily-repo-status.md)   **Branch:** main   **Run:** https://github.com/210romero210-a11y/dcb-website/actions/runs/25347549225   **⚠️ Engine Failure**,strict,,0.0,,1,0,,0,"This is clearly an automated alert about a failed workflow, not a request for human intervention or a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/Conxian/conxius-platform/issues/189,Release hygiene — lib-conclave-sdk,"Track release discipline for `lib-conclave-sdk`, including package versioning, tags, changelog practice, and compatibility communication.",closed_historical,-1.0,32.57,32.57,0,0,1778027588.116415,0,"This is a request for process improvement, not a bug bounty, and certainly not a payment for a developer.",71,0,4,0,0,0,0,0,0.0,0,1
https://github.com/djadmin/awesome-bug-bounty/issues/56,,Bug Hunters,strict,,0.0,,1,0,,0,"This is just a title and a single word, offering no details about a specific vulnerability or any mention of a reward, making it worthless.",,,,,0,0,0,0,0.0,0,0
https://github.com/agnosto/fansly-scraper/issues/56,,"When downloading the ""Paid"" content only, it dumps them into these unamed folders which is pretty hard to tell who and what they are from  <img width=""1048"" height=""1182"" alt=""Image"" src=""https://github.com/user-attachments/assets/b059ac0f-72ed-4630-acb0-91efcedf1b06"" />",strict,,0.0,,1,0,,0,"This is a bug report about content sorting, with no mention of any reward or compensation, making it unlikely to be a paid bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/noah-nuebling/mac-mouse-fix/issues/1560,,"## Description  Every time after Mac is rebooted, this window appears at upper right corner to notify to pay, but I've already paid.  <img width=""432"" height=""235"" alt=""Image"" src=""https://github.com/user-attachments/assets/1fe9c112-fac6-42e1-bc52-8401402a9667"" />  ## Steps to reproduce  1. reboot m",strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, likely just a user complaining about software.",,,,,0,0,0,0,0.0,0,0
https://github.com/arilivigni/skills-getting-started-with-agentic-workflows/issues/1,,"## Getting Started with Agentic Workflows  <img alt=""original github octocat"" src=""https://octodex.github.com/images/original.png"" align=""left"" height=""80px"" />  👋 Hey there @arilivigni! Welcome to your Skills exercise!  Practice installing and creating agentic workflows for Mona&#39;s GitHub Info w",strict,,0.0,,1,0,,0,"This is a boilerplate exercise for learning, not a bug report or a request for security work worthy of a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/FredMunene/topizzy/issues/23,,## Overview  Apply a **0.5% spread** to the live market rate before displaying it to users. This is a one-line backend change that adds a third revenue stream on top of the flat $0.05 fee and the AT discount margin.  ---  ## How It Works  ``` Market rate fetched from Coinbase API : 129.17 KES/USDC S,strict,,0.0,,1,0,,0,"This is a feature request, not a bug report, and there is no mention of any reward or bounty for its implementation.",,,,,0,0,0,0,0.0,0,0
https://github.com/mcp-tool-shop-org/xrpl-lab/issues/1,,"Umbrella issue tracking candidate work for the v1.7 release. Items surfaced during the v1.6.0 dogfood swarm (10-phase Health + Feature + Final Test pass) and deferred with explicit rationale.  Each item below is independently scoped — they can be picked off one at a time, batched, or re-prioritized ",strict,,0.0,,1,0,,0,"This is clearly a project management issue tracking potential features, not a bug bounty or security vulnerability report seeking compensation.",,,,,0,0,0,0,0.0,0,0
https://github.com/novalis78/ao/issues/1,,"https://github.com/Murathe/unclaimed_airdrops_reminders_for_a_reward/issues/8#issue-3641247996   Hey @novalis78, you had an address with Argent. Transacted on Uniswap before they launched the UNI token, your address was among the recipients.  Paid the claim gas fees and the UNI tokens are sitting pr",strict,,0.0,,1,0,,90,"The issue explicitly mentions ""400 UNI tokens"" as a reward, indicating a clear financial incentive for a human developer.",,,,,0,0,1,0,0.0,0,0
https://github.com/Monkestation/Vanderlin/issues/4348,Garrottes killing people through plate neck protection,## Map: Vanderlin ## Round ID: 3624 ## Client Information: BYOND: 516.1672 Ckey: scarrmu ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [Unfuck Rosewood :,closed_historical,-1.0,44.44,44.44,0,0,1778027622.2834163,0,"This is a bug report about a game mechanic, not a request for security vulnerability remediation or a bounty.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/VeriSphereVSP/docs/issues/202,3.3 - Score / Influence Engine,Task ID: 3.3 Phase: 3 Description: Compute effective Veracity Score (VS) using stake and contextual links. Deliverables: - On-chain VS computation - Support/challenge semantics - Bounded influence logic - Unit + property tests Dependencies: 3.2 Estimated Hours: 200 Start Hour: 1201 End Hour: 1400 Bo,closed_historical,-1.0,24.43,24.43,0,1,1778027593.0098336,0,"This is a task description for a developer, not a bounty claim; there's no mention of any reward or payment.",0,0,0,0,0,0,0,0,0.0,0,1
https://github.com/Monkestation/Vanderlin/issues/4456,Invisible Inquisition ring.,## Map: Vanderlin ## Round ID: 3727 ## Client Information: BYOND: 516.1666 Ckey: enginseer42 ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [Wrestling Cha,closed_historical,-1.0,44.44,44.44,0,0,1778027591.0029154,0,"This is clearly a bug report or feature request for a game, with no mention of any financial reward or bounty.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/Monkestation/Vanderlin/issues/4231,silver applies bane/ignites vampires even if the strike is dodged,## Map: Vanderlin ## Round ID: 3538 ## Client Information: BYOND: 516.1673 Ckey: thraes ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [[BOUNTY] Muskets](,closed_historical,-1.0,44.44,44.44,0,0,1778027586.836531,0,"This is clearly a bug report with no mention of any reward, let alone a monetary one, despite the misleading ""[BOUNTY]"" tag.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/unbrained-labs/credmesh-solana/issues/44,,"Currently LPs eat 100% of defaults via `liquidate` (`programs/credmesh-escrow/src/lib.rs:540-570`). At a $0.41-per-$100 advance fee, this is uneconomic.  Add an `InsuranceFund` PDA seeded with 5% of TVL that absorbs the first 20% of defaults before the LP pool takes losses. Seeded by protocol fees /",strict,,0.0,,1,0,,0,"This is a feature request, not a bug report, and there's no mention of any reward or compensation for implementing it.",,,,,1,0,0,1,2.0,1,0
https://github.com/open-telemetry/opentelemetry-collector-contrib/issues/48132,,"### Component(s)  receiver/redis  ### Is your feature request related to a problem? Please describe.  I have setup on my collector several receivers, for each one tuning which metrics to scrape. But I find the documentation lacking for the Redis one.  The [current README](https://github.com/open-tel",strict,,0.0,,1,0,,0,"This is a feature request for documentation improvement, with no mention of any reward or compensation, making it worthless.",,,,,0,0,0,0,0.0,0,0
https://github.com/bra1nDump/show-me-chatgpt-plugin/issues/6,,Edit the OpenAPI spec (find in Mermaid.ts) to include the new 'topic' field. Edit the prompt and examples in index.ts to include the new field.  Add the new field into mixpanel event when plugin is invoked. The plugin entry point is in Mermaid.ts (handle function)  Final result: - As the you create ,strict,,0.0,,1,0,,0,"This is a feature request with no mention of any reward, likely a task for an internal developer or a free contribution.",,,,,0,0,0,0,0.0,0,0
https://github.com/commaai/opendbc/issues/2431,[$4000 bounty] Rivian Gen2 port,"Let's get Gen2 Rivians supported! Any model is eligible.  Requires a harness design/schematic, a high quality lateral port, and at least a proof-of-concept for longitudinal support.",closed_historical,400.0,48.59,48.59,0,0,1778027648.0547903,100,"The issue explicitly states a $4000 bounty, indicating a clear financial incentive for a human developer to complete the requested task.",73,1,0,1,0,0,0,0,0.0,1,1
https://github.com/shift/sun50iw12p1-research/issues/2,,"Hey guys, this is an awesome project, i love everything about it. Interested how you pulled it of,  using opencode myself but with omo.  Anyway, i got a HY310 which is a H713 aswell,  i know there will be some patches necessary but i will still try to find UART.  I'll catch up when i got any news.  ",strict,,0.0,,1,0,,0,"This is a user asking for help with a hardware device, not reporting a security vulnerability for a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/jason931225/bominal/issues/823,,"## Parent - Umbrella epic: #757 - Milestone epic: #821 - ADR draft issue: #822 - Roadmap milestone: 2029-Q1 Consumer + B2B Service Expansion  ## Gate Purpose Lock the milestone contract before implementation begins: source ADR mapping, competitor/benchmark matrix, vertical slice scope, feature expan",strict,,0.0,,1,0,,0,This is clearly internal project management documentation with no mention of any reward or bounty for external contributors.,,,,,0,0,0,0,0.0,0,0
https://github.com/Mint-Claw/fleet-tools/issues/3,[BOUNTY] Multi-Source Data Aggregation & Normalization Pipeline,"**Budget: $15 USDC or BTC** | **Deadline: March 5, 2026** | **Difficulty: Advanced**  ## Description Build an async pipeline that fetches data from 5+ concurrent sources (REST API, CSV URL, WebSocket, GraphQL, local files), normalizes fields to a common schema, and merges into unified sorted output.",closed_historical,15.0,23.24,23.24,0,0,1778027636.4876318,100,"Explicit mention of USDC and BTC as payment, clearly indicating a paid bounty for human effort.",0,0,0,0,0,0,0,0,0.0,0,1
https://github.com/FreeCAD/FPA/issues/468,,"Hey,  throwing in my submission for the bugfix rewards. All 5 issues are SpaceMouse / Spaceball stuff, fixed in 4 PRs over the past couple months:  FreeCAD/FreeCAD#28110 fixes FreeCAD/FreeCAD#25926: jerky 3D nav on Linux. Added event coalescing and per-axis deadzone. Merged 2026-03-07.  FreeCAD/Free",strict,,0.0,,1,0,,0,"This is a bug report, not a bounty claim, and there's no mention of any reward or compensation.",,,,,0,0,0,0,0.0,0,0
https://github.com/Monkestation/Vanderlin/issues/4354,Harming myself interrupted other players&#39; dialogue but only for myself,## Map: Vanderlin ## Round ID: 3627 ## Client Information: BYOND: 516.1667 Ckey: missynym ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [Unfuck Rosewood ,closed_historical,-1.0,44.44,44.44,0,0,1778027620.0165951,0,"This is a bug report with no mention of any reward, likely just a player reporting an issue.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/FreezingMoon/AncientBeast/issues/2089,audio player can freeze the game [bounty: 6 XTR],"Audio player: if disabling both the play list tags (epic, rock), the game freezes a few seconds after the track finishes, memory leak.",closed_historical,6.0,34.8,34.8,0,0,1778027641.1249094,90,"The issue explicitly mentions a bounty of ""6 XTR"", indicating a clear financial reward for a human developer.",18,0,2,0,0,0,0,0,0.0,0,1
https://github.com/Tesis-Stellar/stellar-tickets/issues/18,[BUG] Prevent checkout from issuing paid tickets without proper validation,,opportunistic,60.0,51.17,57.28,0,0,1778020153.1770496,0,"This is a standard bug report with no mention of any reward, likely a freebie for the devs.",23,0,0,0,0,0,0,0,0.0,0,0
https://github.com/Monkestation/Vanderlin/issues/4287,"Message only goes to Sable Collisiel, even when other names are put in",## Map: Vanderlin ## Round ID: 3585 ## Client Information: BYOND: 516.1673 Ckey: bowlingcat24 ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [[BOUNTY] Giv,closed_historical,-1.0,44.44,44.44,0,0,1778027637.9883943,0,"This is clearly a bug report for a game, not a security vulnerability with a bounty.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/fleetdm/fleet/issues/42895,,"- [x] Unpacked: Yes - [x] `sposetti`: Gong snippet: None.  - @tux234: `prospect-spoelie` is running Linux hosts with ZFS root filesystems using ZFS native encryption. Fleet's disk encryption status shows ""Unknown"" for these hosts even though they are fully encrypted. This is because Fleet's Linux en",strict,,0.0,,1,0,,0,"This is a feature request, not a bug report, and there's no mention of any reward or compensation for implementing it.",,,,,0,0,0,0,0.0,0,0
https://github.com/Jennycruzy/sovereign-genesis/issues/1,Fix README typo,## Task Fix the README typo. Bounty: 0.5 XTZ PR: Jennycruzy/sovereign-genesis#1,closed_historical,0.5,25.06,25.06,0,0,1778027590.199722,90,"The issue explicitly mentions a bounty in XTZ, indicating a paid task for a human.",14,0,2,0,0,0,0,0,0.0,0,1
https://github.com/SPLURT-Station/S.P.L.U.R.T-tg/issues/963,,"### About the Bounty  ## Original issue text:  **Suggestion:** Told to suggest and bounty this by Mosley: port the Rogue Star vore system, including the visuals, audio, UI, and functionality.  **Reason:** [BOUNTY] Meowsley said so.  **Results:** 0x <:In_help:1056296636348899408> 0x <:In_harm:1056296",strict,,0.0,,1,0,,0,"This is clearly automated bot trash, likely generated by a script that automatically creates ""bounty"" issues based on arbitrary triggers, with no actual reward offered.",,,,,0,0,1,0,0.0,0,0
https://github.com/anthropics/claude-code/issues/46822,,**Bug Description** Title: Duplicate account lockout — paid Max not visible on claude.ai web   ▎   ▎ Body: Not a Claude Code bug per se — reporting through this channel because support emails haven't        ▎ received a response and the authenticated CLI session is my only proof that the paid accoun,strict,,0.0,,1,0,,0,"This is a user support request, not a bug bounty submission, with no mention of any reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/code-charity/youtube/issues/1637,[bug] No forced volume in embedded player at first load or  ctrl+f5 or incognito,"### **TLDR**: youtube Iframes default volume is 100%, make ImprovedTube work for youtube iframes (specifically: set forced volume) so that it could set their volume to ImprovedTube Forced Volume.
 
 
 
 ## Bug Report:
  ⚬ *BUG/feature request*:   <!-- (a clear/concise description) -->
 <del> would i",closed_historical,-1.0,34.14,34.14,0,0,1778027610.7344108,0,"This is a bug report about a browser extension, not a request for a paid security vulnerability.",21,0,2,0,0,0,0,0,0.0,0,1
https://github.com/Jonnyton/Workflow/issues/314,"[WIKI-FEATURE] feat: Add update/supersede/deprecate operations for canon sources, or make add_canon version semantics explicit in the response",**Request kind:** feature **Wiki path:** `pages/feature-requests/feat-012-feat-add-update-supersede-deprecate-operations-for-canon-sou.md`  **Daemon request contract:** claimable by paid or free daemons that meet the declared gate requirements. Code-change writers are Claude/Codex only and require a,closed_historical,-1.0,44.68,44.68,0,0,1778027631.0716374,0,"This is clearly a bot-generated request for a feature, not a bug bounty for a human developer.",98,0,0,0,0,0,0,0,0.0,0,1
https://github.com/stashapp/stash/issues/3530,[Feature] Support multiple Scenes in a single file,"### **Is your feature request related to a problem? Please describe.**
 There are cases where a stash user would want to view scenes that may exist in a single file separately without re-encoding the source file into separate files so they can be viewed as separate scenes within stash 
 
 ### **Desc",opportunistic,450.0,44.08,44.08,0,0,1778026707.613744,0,"This is a feature request, not a bug report, and there's no mention of any reward, making it highly unlikely to be a paid bounty.",60,0,1,0,0,0,0,0,0.0,1,0
https://github.com/Keshuin0/S.H.I.F.T/issues/50,,"Before the ride enters the dead zone, the Rider and Driver lock the estimated fare into a cryptographic escrow on the L1 Block-Lattice. This opens the ""State Channel."" ",strict,,0.0,,1,0,,0,"This is pure, unadulterated marketing fluff with zero indication of a bounty or a real security issue.",,,,,1,0,0,1,2.0,1,0
https://github.com/gcc-foundation/gcc-openclaw-grants/issues/27,,"### 项目名称  ImpactLens  ### 参赛赛道  评估（Evaluation） / 分配（Allocation） / AI安全（AI Safety & Trust）  ### 项目简介（TL;DR）  The grant system is broken in two directions — it excludes 1B+ people with communication disabilities, and it rewards the ~30% of applicants who fake impact. ImpactLens fixes both: **6 multimo",strict,,0.0,,1,0,,0,"This is a hackathon submission, not a bounty request; there's no mention of monetary reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/microsoft/testfx/issues/7941,,### Workflow Failure  **Workflow:** [Issue Arborist](#)   **Branch:** main   **Run:** https://github.com/microsoft/testfx/actions/runs/25137643794    ### Action Required  **Assign this issue to Copilot** using the `agentic-workflows` sub-agent to automatically debug and fix the workflow failure.  <d,strict,,0.0,,1,0,,0,"This is clearly a bot or automated system attempting to assign itself a task, not a human seeking a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/opsclawd/clmm-v2/issues/73,,"## Summary  Three placeholder/mock data items from the positions list card redesign (#67) need to be tracked for migration to real data.  ### 1. PortfolioSummaryStrip hardcoded placeholder values (P1 advisory)  `PortfolioSummaryStrip.tsx` displays hardcoded `$24,812` and `+$142.30`. These are intent",strict,,0.0,,1,0,,0,"This is a feature request for placeholder data migration, not a security vulnerability report, and there's no mention of any reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/Argocyte/Iskander/issues/130,,"## Context  Metagov Gateway is referenced in the NLNet application as an integration target for Iskander's governance layer. Metagov provides a standardised API layer over heterogeneous governance tools (Loomio, Discourse, Pol.is, Sourcecred, etc.) and is used by projects like SourceCred and Gitcoin",strict,,0.0,,1,0,,0,"This is a design task, not a bug report or vulnerability, and there's no mention of any reward, making it highly unlikely to be a paid bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/walletbeat/walletbeat/issues/505,,"To verify that a wallet implements the chain verification attribute (i.e. do you verify the integrity of the chain using a light client), we need to see how the wallet operates when the RPC provider is actually lying, and verifying that the wallet notices and produces something meaningful (for examp",strict,,0.0,,1,0,,0,"This is a technical feature request with no mention of any reward, making it unlikely to be a paid bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/Monkestation/Vanderlin/issues/4304,Clear Audience Button does not Clear Audience,## Map: Vanderlin ## Round ID: 3600 ## Client Information: BYOND: 516.1659 Ckey: kingbobb ## Testmerges: - [Disable distance noises ](https://github.com/Monkestation/Vanderlin/pull/4100) - [Glorp VII: Say but cooler :clueless:](https://github.com/Monkestation/Vanderlin/pull/4167) - [(BOUNTY)Throatsl,closed_historical,-1.0,44.44,44.44,0,0,1778027629.9262712,0,"This is clearly a bug report with no mention of any reward, likely just a developer reporting an issue.",50,0,0,0,0,0,0,0,0.0,0,1
https://github.com/nightBaker/fleans/issues/410,,"## Context  Follow-up from #376 (Release pipeline for `0.1.0-beta`). Per Q5 answer (""no, create task for future""), image signing was deferred out of the initial release pipeline.  ## Goal  Add keyless image signing with [cosign](https://docs.sigstore.dev/cosign/overview/) to every container image an",strict,,0.0,,1,0,,0,"This is a feature request for a pipeline improvement, not a bug report or vulnerability disclosure with any mention of a reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/MVPuknowme/Aura-core/issues/25,,"## Objective Package SkyGrid as a pilot-ready distributed redundancy and fallback system.  ## Current proof signals - east1 → Virginia ICMP baseline: 20/20 packets, 0% loss, avg 18.7 ms. - Cross-region L2 route proof: L2_AUTO_ROUTED, single_block_trip_proof, latency_ms=238, role=mesh_fallback_valida",strict,,0.0,,1,0,,0,"This is a technical discussion about network infrastructure, not a request for security vulnerability reporting or development work eligible for a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/trezor/trezor-suite/issues/21987,,"**Describe the bug** Assets in sections ""You pay"" and ""You get"" are not in par with each other  **Info:**  - Mobile Suite Version: version/commit - OS: name, version  **How to reproduce** Steps to reproduce the behavior:  1. Trade swap 1. Select ""You pay"" and find e.g. USDC on Base (named ""USD Coin""",strict,,0.0,,1,0,,0,"This is a bug report with no mention of any reward, making it worthless noise.",,,,,0,0,0,0,0.0,0,0
https://github.com/an-lee/gh-sr/issues/59,,### Workflow Failure  **Workflow:** [Daily Documentation Updater](https://github.com/githubnext/agentics/blob/97143ac59cb3a13ef2a77581f929f06719c7402a/workflows/daily-doc-updater.md)   **Branch:** main   **Run:** https://github.com/an-lee/gh-sr/actions/runs/25346322509   **⚠️ Engine Failure**: The `,strict,,0.0,,1,0,,0,"This is a bug report about a failed workflow, not a request for a paid security vulnerability.",,,,,0,0,0,0,0.0,0,0
https://github.com/Cyfrin/2023-07-escrow/issues/640,,"# Risk of Permanent Token Lock due to Blacklisted Seller or Arbiter in Escrow Contract  ### Severity High Risk  ### Relevant GitHub Links <a data-meta=""codehawks-github-link"" href=""https://github.com/Cyfrin/2023-07-escrow/blob/main/src/EscrowFactory.sol#L20-L53"">https://github.com/Cyfrin/2023-07-esc",strict,,0.0,,1,0,,0,"This is a security vulnerability report without any mention of a bounty or reward, likely submitted as part of a bug bounty program that is not detailed here.",,,,,1,0,0,1,2.0,1,0
https://github.com/nocarryr/lupy/issues/88,,This issue tracks all no-op runs from agentic workflows in this repository. Each workflow run that completes with a no-op message (indicating no action was needed) posts a comment here.  <details> <summary>What is a No-Op?</summary>  A no-op (no operation) occurs when an agentic workflow runs succes,strict,,0.0,,1,0,,0,"This is clearly an automated issue tracker for workflow status, not a request for human intervention or a bounty.",,,,,0,0,0,0,0.0,0,0
https://github.com/Jonnyton/Workflow/issues/272,,**Request kind:** feature **Wiki path:** `pages/feature-requests/feat-008-build-deterministic-coding-packet-rubric-violation-validator.md`  **Daemon request contract:** claimable by paid or free daemons that meet the declared gate requirements. Code-change writers are Claude/Codex only and require a,strict,,0.0,,1,0,,0,"This is a feature request for a wiki page, not a security vulnerability report, and there's no mention of any bounty or reward.",,,,,0,0,0,0,0.0,0,0
https://github.com/devpool-directory/devpool-directory/issues/5066,,https://github.com/ubiquity/pay.ubq.fi/issues/386,strict,,0.0,,1,0,,0,"This is a link to an external issue, and the provided text contains no mention of bounties, rewards, or any indication of human involvement.",,,,,0,0,0,0,0.0,0,0
https://github.com/excalidraw/excalidraw/issues/10303,,"I am not happy, it was not supposed to be fundrasing for future beta",strict,,0.0,,1,0,,0,"This is a user complaint about a paid service, not a bug bounty report seeking compensation for a security vulnerability.",,,,,0,0,0,0,0.0,0,0
